Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Lat,Long_,Active,Combined_Key
 ,Cambodia,2020-01-28,1,0,0,-19.015438,29.154857,1," , Cambodia"
 ,Sri Lanka,2020-01-28,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
New South Wales,Australia,2020-01-28,4,0,0,-19.015438,29.154857,4,"New South Wales, Australia"
Victoria,Australia,2020-01-28,1,0,0,-19.015438,29.154857,1,"Victoria, Australia"
Bavaria,Germany,2020-01-28,4,0,0,-19.015438,29.154857,4,"Bavaria, Germany"
Hubei,China,2020-01-29,3554,125,88,-19.015438,29.154857,3341,"Hubei, China"
Zhejiang,China,2020-01-29,296,0,3,-19.015438,29.154857,293,"Zhejiang, China"
Guangdong,China,2020-01-29,277,0,5,-19.015438,29.154857,272,"Guangdong, China"
Hunan,China,2020-01-29,221,0,0,-19.015438,29.154857,221,"Hunan, China"
Henan,China,2020-01-29,206,2,1,-19.015438,29.154857,203,"Henan, China"
Anhui,China,2020-01-29,152,0,2,-19.015438,29.154857,150,"Anhui, China"
Chongqing,China,2020-01-29,147,0,1,-19.015438,29.154857,146,"Chongqing, China"
Shandong,China,2020-01-29,130,0,1,-19.015438,29.154857,129,"Shandong, China"
Beijing,China,2020-01-29,111,1,4,-19.015438,29.154857,106,"Beijing, China"
Jiangxi,China,2020-01-29,109,0,3,-19.015438,29.154857,106,"Jiangxi, China"
Sichuan,China,2020-01-29,108,1,1,-19.015438,29.154857,106,"Sichuan, China"
Jiangsu,China,2020-01-29,99,0,1,-19.015438,29.154857,98,"Jiangsu, China"
Shanghai,China,2020-01-29,96,1,5,-19.015438,29.154857,90,"Shanghai, China"
Fujian,China,2020-01-29,84,0,0,-19.015438,29.154857,84,"Fujian, China"
Guangxi,China,2020-01-29,58,0,2,-19.015438,29.154857,56,"Guangxi, China"
Shaanxi,China,2020-01-29,56,0,0,-19.015438,29.154857,56,"Shaanxi, China"
Yunnan,China,2020-01-29,55,0,0,-19.015438,29.154857,55,"Yunnan, China"
Hebei,China,2020-01-29,48,1,0,-19.015438,29.154857,47,"Hebei, China"
Hainan,China,2020-01-29,43,1,0,-19.015438,29.154857,42,"Hainan, China"
Liaoning,China,2020-01-29,39,0,1,-19.015438,29.154857,38,"Liaoning, China"
Heilongjiang,China,2020-01-29,38,1,0,-19.015438,29.154857,37,"Heilongjiang, China"
Tianjin,China,2020-01-29,27,0,0,-19.015438,29.154857,27,"Tianjin, China"
Shanxi,China,2020-01-29,27,0,1,-19.015438,29.154857,26,"Shanxi, China"
Gansu,China,2020-01-29,24,0,0,-19.015438,29.154857,24,"Gansu, China"
Inner Mongolia,China,2020-01-29,16,0,0,-19.015438,29.154857,16,"Inner Mongolia, China"
Xinjiang,China,2020-01-29,13,0,0,-19.015438,29.154857,13,"Xinjiang, China"
Ningxia,China,2020-01-29,12,0,0,-19.015438,29.154857,12,"Ningxia, China"
Hong Kong,Hong Kong,2020-01-29,10,0,0,-19.015438,29.154857,10,"Hong Kong, Hong Kong"
Guizhou,China,2020-01-29,9,0,1,-19.015438,29.154857,8,"Guizhou, China"
Jilin,China,2020-01-29,9,0,0,-19.015438,29.154857,9,"Jilin, China"
Taiwan,Taiwan,2020-01-29,8,0,0,-19.015438,29.154857,8,"Taiwan, Taiwan"
Macau,Macau,2020-01-29,7,0,0,-19.015438,29.154857,7,"Macau, Macau"
Qinghai,China,2020-01-29,6,0,0,-19.015438,29.154857,6,"Qinghai, China"
Washington,US,2020-01-29,1,0,0,-19.015438,29.154857,1,"Washington, US"
Illinois,US,2020-01-29,1,0,0,-19.015438,29.154857,1,"Illinois, US"
California,US,2020-01-29,2,0,0,-19.015438,29.154857,2,"California, US"
Arizona,US,2020-01-29,1,0,0,-19.015438,29.154857,1,"Arizona, US"
 ,Japan,2020-01-29,7,0,1,-19.015438,29.154857,6," , Japan"
 ,Thailand,2020-01-29,14,0,5,-19.015438,29.154857,9," , Thailand"
 ,South Korea,2020-01-29,4,0,0,-19.015438,29.154857,4," , South Korea"
 ,Singapore,2020-01-29,7,0,0,-19.015438,29.154857,7," , Singapore"
 ,Vietnam,2020-01-29,2,0,0,-19.015438,29.154857,2," , Vietnam"
 ,France,2020-01-29,5,0,0,-19.015438,29.154857,5," , France"
 ,Nepal,2020-01-29,1,0,0,-19.015438,29.154857,1," , Nepal"
 ,Malaysia,2020-01-29,7,0,0,-19.015438,29.154857,7," , Malaysia"
Ontario,Canada,2020-01-29,1,0,0,-19.015438,29.154857,1,"Ontario, Canada"
British Columbia,Canada,2020-01-29,1,0,0,-19.015438,29.154857,1,"British Columbia, Canada"
 ,Cambodia,2020-01-29,1,0,0,-19.015438,29.154857,1," , Cambodia"
 ,Sri Lanka,2020-01-29,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
New South Wales,Australia,2020-01-29,4,0,0,-19.015438,29.154857,4,"New South Wales, Australia"
Victoria,Australia,2020-01-29,1,0,0,-19.015438,29.154857,1,"Victoria, Australia"
Bavaria,Germany,2020-01-29,4,0,0,-19.015438,29.154857,4,"Bavaria, Germany"
 ,Finland,2020-01-29,1,0,0,-19.015438,29.154857,1," , Finland"
 ,United Arab Emirates,2020-01-29,4,0,0,-19.015438,29.154857,4," , United Arab Emirates"
Hubei,China,2020-01-30,4903,162,90,-19.015438,29.154857,4651,"Hubei, China"
Zhejiang,China,2020-01-30,428,0,4,-19.015438,29.154857,424,"Zhejiang, China"
Guangdong,China,2020-01-30,354,0,10,-19.015438,29.154857,344,"Guangdong, China"
Henan,China,2020-01-30,278,2,2,-19.015438,29.154857,274,"Henan, China"
Hunan,China,2020-01-30,277,0,2,-19.015438,29.154857,275,"Hunan, China"
Anhui,China,2020-01-30,200,0,2,-19.015438,29.154857,198,"Anhui, China"
Chongqing,China,2020-01-30,182,0,1,-19.015438,29.154857,181,"Chongqing, China"
Jiangxi,China,2020-01-30,162,0,5,-19.015438,29.154857,157,"Jiangxi, China"
Shandong,China,2020-01-30,158,0,1,-19.015438,29.154857,157,"Shandong, China"
Sichuan,China,2020-01-30,142,1,1,-19.015438,29.154857,140,"Sichuan, China"
Jiangsu,China,2020-01-30,129,0,1,-19.015438,29.154857,128,"Jiangsu, China"
Beijing,China,2020-01-30,114,1,4,-19.015438,29.154857,109,"Beijing, China"
Shanghai,China,2020-01-30,112,1,5,-19.015438,29.154857,106,"Shanghai, China"
Fujian,China,2020-01-30,101,0,0,-19.015438,29.154857,101,"Fujian, China"
Guangxi,China,2020-01-30,78,0,2,-19.015438,29.154857,76,"Guangxi, China"
Yunnan,China,2020-01-30,70,0,0,-19.015438,29.154857,70,"Yunnan, China"
Hebei,China,2020-01-30,65,1,0,-19.015438,29.154857,64,"Hebei, China"
Shaanxi,China,2020-01-30,63,0,0,-19.015438,29.154857,63,"Shaanxi, China"
Hainan,China,2020-01-30,46,1,1,-19.015438,29.154857,44,"Hainan, China"
Heilongjiang,China,2020-01-30,44,2,0,-19.015438,29.154857,42,"Heilongjiang, China"
Liaoning,China,2020-01-30,41,0,1,-19.015438,29.154857,40,"Liaoning, China"
Shanxi,China,2020-01-30,35,0,1,-19.015438,29.154857,34,"Shanxi, China"
Tianjin,China,2020-01-30,31,0,0,-19.015438,29.154857,31,"Tianjin, China"
Gansu,China,2020-01-30,26,0,0,-19.015438,29.154857,26,"Gansu, China"
Inner Mongolia,China,2020-01-30,19,0,0,-19.015438,29.154857,19,"Inner Mongolia, China"
Ningxia,China,2020-01-30,17,0,0,-19.015438,29.154857,17,"Ningxia, China"
Jilin,China,2020-01-30,14,0,1,-19.015438,29.154857,13,"Jilin, China"
Xinjiang,China,2020-01-30,14,0,0,-19.015438,29.154857,14,"Xinjiang, China"
Guizhou,China,2020-01-30,12,0,1,-19.015438,29.154857,11,"Guizhou, China"
Hong Kong,Hong Kong,2020-01-30,10,0,0,-19.015438,29.154857,10,"Hong Kong, Hong Kong"
Taiwan,Taiwan,2020-01-30,9,0,0,-19.015438,29.154857,9,"Taiwan, Taiwan"
Qinghai,China,2020-01-30,8,0,0,-19.015438,29.154857,8,"Qinghai, China"
Macau,Macau,2020-01-30,7,0,0,-19.015438,29.154857,7,"Macau, Macau"
Tibet,China,2020-01-30,1,0,0,-19.015438,29.154857,1,"Tibet, China"
Washington,US,2020-01-30,1,0,0,-19.015438,29.154857,1,"Washington, US"
Illinois,US,2020-01-30,1,0,0,-19.015438,29.154857,1,"Illinois, US"
California,US,2020-01-30,2,0,0,-19.015438,29.154857,2,"California, US"
Arizona,US,2020-01-30,1,0,0,-19.015438,29.154857,1,"Arizona, US"
 ,Japan,2020-01-30,11,0,1,-19.015438,29.154857,10," , Japan"
 ,Thailand,2020-01-30,14,0,5,-19.015438,29.154857,9," , Thailand"
 ,South Korea,2020-01-30,4,0,0,-19.015438,29.154857,4," , South Korea"
 ,Singapore,2020-01-30,10,0,0,-19.015438,29.154857,10," , Singapore"
 ,Vietnam,2020-01-30,2,0,0,-19.015438,29.154857,2," , Vietnam"
 ,France,2020-01-30,5,0,0,-19.015438,29.154857,5," , France"
 ,Nepal,2020-01-30,1,0,0,-19.015438,29.154857,1," , Nepal"
 ,Malaysia,2020-01-30,8,0,0,-19.015438,29.154857,8," , Malaysia"
Ontario,Canada,2020-01-30,2,0,0,-19.015438,29.154857,2,"Ontario, Canada"
British Columbia,Canada,2020-01-30,1,0,0,-19.015438,29.154857,1,"British Columbia, Canada"
 ,Cambodia,2020-01-30,1,0,0,-19.015438,29.154857,1," , Cambodia"
 ,Sri Lanka,2020-01-30,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
New South Wales,Australia,2020-01-30,4,0,2,-19.015438,29.154857,2,"New South Wales, Australia"
Victoria,Australia,2020-01-30,2,0,0,-19.015438,29.154857,2,"Victoria, Australia"
Queensland,Australia,2020-01-30,3,0,0,-19.015438,29.154857,3,"Queensland, Australia"
Bavaria,Germany,2020-01-30,4,0,0,-19.015438,29.154857,4,"Bavaria, Germany"
 ,Finland,2020-01-30,1,0,0,-19.015438,29.154857,1," , Finland"
 ,United Arab Emirates,2020-01-30,4,0,0,-19.015438,29.154857,4," , United Arab Emirates"
 ,Philippines,2020-01-30,1,0,0,-19.015438,29.154857,1," , Philippines"
 ,India,2020-01-30,1,0,0,-19.015438,29.154857,1," , India"
Hubei,China,2020-01-31,5806,204,141,-19.015438,29.154857,5461,"Hubei, China"
Zhejiang,China,2020-01-31,538,0,14,-19.015438,29.154857,524,"Zhejiang, China"
Guangdong,China,2020-01-31,436,0,11,-19.015438,29.154857,425,"Guangdong, China"
Henan,China,2020-01-31,352,2,3,-19.015438,29.154857,347,"Henan, China"
Hunan,China,2020-01-31,332,0,2,-19.015438,29.154857,330,"Hunan, China"
Jiangxi,China,2020-01-31,240,0,7,-19.015438,29.154857,233,"Jiangxi, China"
Anhui,China,2020-01-31,237,0,3,-19.015438,29.154857,234,"Anhui, China"
Chongqing,China,2020-01-31,211,0,1,-19.015438,29.154857,210,"Chongqing, China"
Shandong,China,2020-01-31,184,0,2,-19.015438,29.154857,182,"Shandong, China"
Sichuan,China,2020-01-31,177,1,1,-19.015438,29.154857,175,"Sichuan, China"
Jiangsu,China,2020-01-31,168,0,5,-19.015438,29.154857,163,"Jiangsu, China"
Beijing,China,2020-01-31,139,1,5,-19.015438,29.154857,133,"Beijing, China"
Shanghai,China,2020-01-31,135,1,9,-19.015438,29.154857,125,"Shanghai, China"
Fujian,China,2020-01-31,120,0,0,-19.015438,29.154857,120,"Fujian, China"
Guangxi,China,2020-01-31,87,0,2,-19.015438,29.154857,85,"Guangxi, China"
Shaanxi,China,2020-01-31,87,0,0,-19.015438,29.154857,87,"Shaanxi, China"
Yunnan,China,2020-01-31,83,0,1,-19.015438,29.154857,82,"Yunnan, China"
Hebei,China,2020-01-31,82,1,0,-19.015438,29.154857,81,"Hebei, China"
Heilongjiang,China,2020-01-31,59,2,0,-19.015438,29.154857,57,"Heilongjiang, China"
Hainan,China,2020-01-31,52,1,1,-19.015438,29.154857,50,"Hainan, China"
Liaoning,China,2020-01-31,48,0,1,-19.015438,29.154857,47,"Liaoning, China"
Shanxi,China,2020-01-31,39,0,1,-19.015438,29.154857,38,"Shanxi, China"
Tianjin,China,2020-01-31,32,0,0,-19.015438,29.154857,32,"Tianjin, China"
Guizhou,China,2020-01-31,29,0,2,-19.015438,29.154857,27,"Guizhou, China"
Gansu,China,2020-01-31,29,0,0,-19.015438,29.154857,29,"Gansu, China"
Ningxia,China,2020-01-31,21,0,0,-19.015438,29.154857,21,"Ningxia, China"
Inner Mongolia,China,2020-01-31,20,0,1,-19.015438,29.154857,19,"Inner Mongolia, China"
Xinjiang,China,2020-01-31,17,0,0,-19.015438,29.154857,17,"Xinjiang, China"
Jilin,China,2020-01-31,14,0,1,-19.015438,29.154857,13,"Jilin, China"
Hong Kong,Hong Kong,2020-01-31,12,0,0,-19.015438,29.154857,12,"Hong Kong, Hong Kong"
Taiwan,Taiwan,2020-01-31,10,0,0,-19.015438,29.154857,10,"Taiwan, Taiwan"
Qinghai,China,2020-01-31,8,0,0,-19.015438,29.154857,8,"Qinghai, China"
Macau,Macau,2020-01-31,7,0,0,-19.015438,29.154857,7,"Macau, Macau"
Tibet,China,2020-01-31,1,0,0,-19.015438,29.154857,1,"Tibet, China"
 ,Thailand,2020-01-31,19,0,5,-19.015438,29.154857,14," , Thailand"
 ,Japan,2020-01-31,15,0,1,-19.015438,29.154857,14," , Japan"
 ,Singapore,2020-01-31,13,0,0,-19.015438,29.154857,13," , Singapore"
 ,South Korea,2020-01-31,11,0,0,-19.015438,29.154857,11," , South Korea"
 ,Malaysia,2020-01-31,8,0,0,-19.015438,29.154857,8," , Malaysia"
 ,France,2020-01-31,5,0,0,-19.015438,29.154857,5," , France"
Bavaria,Germany,2020-01-31,5,0,0,-19.015438,29.154857,5,"Bavaria, Germany"
New South Wales,Australia,2020-01-31,4,0,2,-19.015438,29.154857,2,"New South Wales, Australia"
 ,United Arab Emirates,2020-01-31,4,0,0,-19.015438,29.154857,4," , United Arab Emirates"
Victoria,Australia,2020-01-31,3,0,0,-19.015438,29.154857,3,"Victoria, Australia"
Illinois,US,2020-01-31,2,0,0,-19.015438,29.154857,2,"Illinois, US"
California,US,2020-01-31,2,0,0,-19.015438,29.154857,2,"California, US"
 ,Vietnam,2020-01-31,2,0,0,-19.015438,29.154857,2," , Vietnam"
Ontario,Canada,2020-01-31,2,0,0,-19.015438,29.154857,2,"Ontario, Canada"
Queensland,Australia,2020-01-31,2,0,0,-19.015438,29.154857,2,"Queensland, Australia"
 ,Italy,2020-01-31,2,0,0,-19.015438,29.154857,2," , Italy"
 ,UK,2020-01-31,2,0,0,-19.015438,29.154857,2," , UK"
 ,Russia,2020-01-31,2,0,0,-19.015438,29.154857,2," , Russia"
Washington,US,2020-01-31,1,0,0,-19.015438,29.154857,1,"Washington, US"
Arizona,US,2020-01-31,1,0,0,-19.015438,29.154857,1,"Arizona, US"
 ,Nepal,2020-01-31,1,0,0,-19.015438,29.154857,1," , Nepal"
British Columbia,Canada,2020-01-31,1,0,0,-19.015438,29.154857,1,"British Columbia, Canada"
 ,Cambodia,2020-01-31,1,0,0,-19.015438,29.154857,1," , Cambodia"
 ,Sri Lanka,2020-01-31,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
 ,Finland,2020-01-31,1,0,0,-19.015438,29.154857,1," , Finland"
 ,Philippines,2020-01-31,1,0,0,-19.015438,29.154857,1," , Philippines"
 ,India,2020-01-31,1,0,0,-19.015438,29.154857,1," , India"
 ,Sweden,2020-01-31,1,0,0,-19.015438,29.154857,1," , Sweden"
Hubei,China,2020-02-01,7153,249,168,-19.015438,29.154857,6736,"Hubei, China"
Zhejiang,China,2020-02-01,599,0,21,-19.015438,29.154857,578,"Zhejiang, China"
Guangdong,China,2020-02-01,535,0,14,-19.015438,29.154857,521,"Guangdong, China"
Henan,China,2020-02-01,422,2,3,-19.015438,29.154857,417,"Henan, China"
Hunan,China,2020-02-01,389,0,8,-19.015438,29.154857,381,"Hunan, China"
Anhui,China,2020-02-01,297,0,5,-19.015438,29.154857,292,"Anhui, China"
Jiangxi,China,2020-02-01,286,0,9,-19.015438,29.154857,277,"Jiangxi, China"
Chongqing,China,2020-02-01,247,1,3,-19.015438,29.154857,243,"Chongqing, China"
Sichuan,China,2020-02-01,207,1,3,-19.015438,29.154857,203,"Sichuan, China"
Shandong,China,2020-02-01,206,0,3,-19.015438,29.154857,203,"Shandong, China"
Jiangsu,China,2020-02-01,202,0,6,-19.015438,29.154857,196,"Jiangsu, China"
Shanghai,China,2020-02-01,169,1,10,-19.015438,29.154857,158,"Shanghai, China"
Beijing,China,2020-02-01,168,1,9,-19.015438,29.154857,158,"Beijing, China"
Fujian,China,2020-02-01,144,0,0,-19.015438,29.154857,144,"Fujian, China"
Shaanxi,China,2020-02-01,101,0,0,-19.015438,29.154857,101,"Shaanxi, China"
Guangxi,China,2020-02-01,100,0,2,-19.015438,29.154857,98,"Guangxi, China"
Hebei,China,2020-02-01,96,1,0,-19.015438,29.154857,95,"Hebei, China"
Yunnan,China,2020-02-01,93,0,2,-19.015438,29.154857,91,"Yunnan, China"
Heilongjiang,China,2020-02-01,80,2,2,-19.015438,29.154857,76,"Heilongjiang, China"
Liaoning,China,2020-02-01,64,0,1,-19.015438,29.154857,63,"Liaoning, China"
Hainan,China,2020-02-01,62,1,1,-19.015438,29.154857,60,"Hainan, China"
Shanxi,China,2020-02-01,47,0,1,-19.015438,29.154857,46,"Shanxi, China"
Tianjin,China,2020-02-01,41,0,0,-19.015438,29.154857,41,"Tianjin, China"
Gansu,China,2020-02-01,40,0,0,-19.015438,29.154857,40,"Gansu, China"
Guizhou,China,2020-02-01,29,0,2,-19.015438,29.154857,27,"Guizhou, China"
Ningxia,China,2020-02-01,26,0,0,-19.015438,29.154857,26,"Ningxia, China"
Inner Mongolia,China,2020-02-01,23,0,1,-19.015438,29.154857,22,"Inner Mongolia, China"
 ,Japan,2020-02-01,20,0,1,-19.015438,29.154857,19," , Japan"
 ,Thailand,2020-02-01,19,0,5,-19.015438,29.154857,14," , Thailand"
Xinjiang,China,2020-02-01,18,0,0,-19.015438,29.154857,18,"Xinjiang, China"
Jilin,China,2020-02-01,17,0,1,-19.015438,29.154857,16,"Jilin, China"
 ,Singapore,2020-02-01,16,0,0,-19.015438,29.154857,16," , Singapore"
Hong Kong,Hong Kong,2020-02-01,13,0,0,-19.015438,29.154857,13,"Hong Kong, Hong Kong"
 ,South Korea,2020-02-01,12,0,0,-19.015438,29.154857,12," , South Korea"
Taiwan,Taiwan,2020-02-01,10,0,0,-19.015438,29.154857,10,"Taiwan, Taiwan"
Qinghai,China,2020-02-01,9,0,0,-19.015438,29.154857,9,"Qinghai, China"
 ,Malaysia,2020-02-01,8,0,0,-19.015438,29.154857,8," , Malaysia"
 ,Germany,2020-02-01,8,0,0,-19.015438,29.154857,8," , Germany"
Macau,Macau,2020-02-01,7,0,0,-19.015438,29.154857,7,"Macau, Macau"
 ,France,2020-02-01,6,0,0,-19.015438,29.154857,6," , France"
 ,Vietnam,2020-02-01,6,0,1,-19.015438,29.154857,5," , Vietnam"
New South Wales,Australia,2020-02-01,4,0,2,-19.015438,29.154857,2,"New South Wales, Australia"
Victoria,Australia,2020-02-01,4,0,0,-19.015438,29.154857,4,"Victoria, Australia"
 ,United Arab Emirates,2020-02-01,4,0,0,-19.015438,29.154857,4," , United Arab Emirates"
Queensland,Australia,2020-02-01,3,0,0,-19.015438,29.154857,3,"Queensland, Australia"
Ontario,Canada,2020-02-01,3,0,0,-19.015438,29.154857,3,"Ontario, Canada"
 ,Italy,2020-02-01,2,0,0,-19.015438,29.154857,2," , Italy"
 ,Russia,2020-02-01,2,0,0,-19.015438,29.154857,2," , Russia"
 ,UK,2020-02-01,2,0,0,-19.015438,29.154857,2," , UK"
"Chicago, IL",US,2020-02-01,2,0,0,-19.015438,29.154857,2,"Chicago, IL, US"
South Australia,Australia,2020-02-01,1,0,0,-19.015438,29.154857,1,"South Australia, Australia"
 ,Cambodia,2020-02-01,1,0,0,-19.015438,29.154857,1," , Cambodia"
British Columbia,Canada,2020-02-01,1,0,0,-19.015438,29.154857,1,"British Columbia, Canada"
 ,Finland,2020-02-01,1,0,0,-19.015438,29.154857,1," , Finland"
 ,India,2020-02-01,1,0,0,-19.015438,29.154857,1," , India"
Tibet,China,2020-02-01,1,0,0,-19.015438,29.154857,1,"Tibet, China"
 ,Nepal,2020-02-01,1,0,0,-19.015438,29.154857,1," , Nepal"
 ,Philippines,2020-02-01,1,0,0,-19.015438,29.154857,1," , Philippines"
 ,Spain,2020-02-01,1,0,0,-19.015438,29.154857,1," , Spain"
 ,Sri Lanka,2020-02-01,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
 ,Sweden,2020-02-01,1,0,0,-19.015438,29.154857,1," , Sweden"
"Boston, MA",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Boston, MA, US"
"Los Angeles, CA",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Los Angeles, CA, US"
"Orange, CA",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Orange, CA, US"
"Santa Clara, CA",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Santa Clara, CA, US"
"Seattle, WA",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Seattle, WA, US"
"Tempe, AZ",US,2020-02-01,1,0,0,-19.015438,29.154857,1,"Tempe, AZ, US"
Hubei,China,2020-02-02,11177,350,295,-19.015438,29.154857,10532,"Hubei, China"
Zhejiang,China,2020-02-02,661,0,32,-19.015438,29.154857,629,"Zhejiang, China"
Guangdong,China,2020-02-02,632,0,15,-19.015438,29.154857,617,"Guangdong, China"
Henan,China,2020-02-02,493,2,10,-19.015438,29.154857,481,"Henan, China"
Hunan,China,2020-02-02,463,0,16,-19.015438,29.154857,447,"Hunan, China"
Anhui,China,2020-02-02,340,0,7,-19.015438,29.154857,333,"Anhui, China"
Jiangxi,China,2020-02-02,333,0,12,-19.015438,29.154857,321,"Jiangxi, China"
Chongqing,China,2020-02-02,300,2,7,-19.015438,29.154857,291,"Chongqing, China"
Jiangsu,China,2020-02-02,236,0,7,-19.015438,29.154857,229,"Jiangsu, China"
Sichuan,China,2020-02-02,231,1,11,-19.015438,29.154857,219,"Sichuan, China"
Shandong,China,2020-02-02,230,0,6,-19.015438,29.154857,224,"Shandong, China"
Beijing,China,2020-02-02,191,1,9,-19.015438,29.154857,181,"Beijing, China"
Shanghai,China,2020-02-02,182,1,10,-19.015438,29.154857,171,"Shanghai, China"
Fujian,China,2020-02-02,159,0,0,-19.015438,29.154857,159,"Fujian, China"
Shaanxi,China,2020-02-02,116,0,0,-19.015438,29.154857,116,"Shaanxi, China"
Guangxi,China,2020-02-02,111,0,2,-19.015438,29.154857,109,"Guangxi, China"
Yunnan,China,2020-02-02,105,0,3,-19.015438,29.154857,102,"Yunnan, China"
Hebei,China,2020-02-02,104,1,3,-19.015438,29.154857,100,"Hebei, China"
Heilongjiang,China,2020-02-02,95,2,2,-19.015438,29.154857,91,"Heilongjiang, China"
Liaoning,China,2020-02-02,70,0,1,-19.015438,29.154857,69,"Liaoning, China"
Shanxi,China,2020-02-02,66,0,3,-19.015438,29.154857,63,"Shanxi, China"
Hainan,China,2020-02-02,64,1,4,-19.015438,29.154857,59,"Hainan, China"
Gansu,China,2020-02-02,51,0,3,-19.015438,29.154857,48,"Gansu, China"
Tianjin,China,2020-02-02,48,0,1,-19.015438,29.154857,47,"Tianjin, China"
Guizhou,China,2020-02-02,38,0,2,-19.015438,29.154857,36,"Guizhou, China"
Ningxia,China,2020-02-02,28,0,0,-19.015438,29.154857,28,"Ningxia, China"
Inner Mongolia,China,2020-02-02,27,0,1,-19.015438,29.154857,26,"Inner Mongolia, China"
Jilin,China,2020-02-02,23,0,1,-19.015438,29.154857,22,"Jilin, China"
Xinjiang,China,2020-02-02,21,0,0,-19.015438,29.154857,21,"Xinjiang, China"
 ,Japan,2020-02-02,20,0,1,-19.015438,29.154857,19," , Japan"
 ,Thailand,2020-02-02,19,0,5,-19.015438,29.154857,14," , Thailand"
 ,Singapore,2020-02-02,18,0,0,-19.015438,29.154857,18," , Singapore"
Hong Kong,Hong Kong,2020-02-02,15,0,0,-19.015438,29.154857,15,"Hong Kong, Hong Kong"
 ,South Korea,2020-02-02,15,0,0,-19.015438,29.154857,15," , South Korea"
Qinghai,China,2020-02-02,11,0,0,-19.015438,29.154857,11,"Qinghai, China"
 ,Germany,2020-02-02,10,0,0,-19.015438,29.154857,10," , Germany"
Taiwan,Taiwan,2020-02-02,10,0,0,-19.015438,29.154857,10,"Taiwan, Taiwan"
Macau,Macau,2020-02-02,8,0,0,-19.015438,29.154857,8,"Macau, Macau"
 ,Malaysia,2020-02-02,8,0,0,-19.015438,29.154857,8," , Malaysia"
 ,France,2020-02-02,6,0,0,-19.015438,29.154857,6," , France"
 ,Vietnam,2020-02-02,6,0,1,-19.015438,29.154857,5," , Vietnam"
 ,United Arab Emirates,2020-02-02,5,0,0,-19.015438,29.154857,5," , United Arab Emirates"
New South Wales,Australia,2020-02-02,4,0,2,-19.015438,29.154857,2,"New South Wales, Australia"
Victoria,Australia,2020-02-02,4,0,0,-19.015438,29.154857,4,"Victoria, Australia"
Ontario,Canada,2020-02-02,3,0,0,-19.015438,29.154857,3,"Ontario, Canada"
Queensland,Australia,2020-02-02,2,0,0,-19.015438,29.154857,2,"Queensland, Australia"
South Australia,Australia,2020-02-02,2,0,0,-19.015438,29.154857,2,"South Australia, Australia"
 ,India,2020-02-02,2,0,0,-19.015438,29.154857,2," , India"
 ,Italy,2020-02-02,2,0,0,-19.015438,29.154857,2," , Italy"
 ,Philippines,2020-02-02,2,1,0,-19.015438,29.154857,1," , Philippines"
 ,Russia,2020-02-02,2,0,0,-19.015438,29.154857,2," , Russia"
 ,UK,2020-02-02,2,0,0,-19.015438,29.154857,2," , UK"
"Chicago, IL",US,2020-02-02,2,0,0,-19.015438,29.154857,2,"Chicago, IL, US"
 ,Cambodia,2020-02-02,1,0,0,-19.015438,29.154857,1," , Cambodia"
British Columbia,Canada,2020-02-02,1,0,0,-19.015438,29.154857,1,"British Columbia, Canada"
 ,Finland,2020-02-02,1,0,0,-19.015438,29.154857,1," , Finland"
Tibet,China,2020-02-02,1,0,0,-19.015438,29.154857,1,"Tibet, China"
 ,Nepal,2020-02-02,1,0,0,-19.015438,29.154857,1," , Nepal"
 ,Spain,2020-02-02,1,0,0,-19.015438,29.154857,1," , Spain"
 ,Sri Lanka,2020-02-02,1,0,0,-19.015438,29.154857,1," , Sri Lanka"
 ,Sweden,2020-02-02,1,0,0,-19.015438,29.154857,1," , Sweden"
"Boston, MA",US,2020-02-02,1,0,0,-19.015438,29.154857,1,"Boston, MA, US"
"Los Angeles, CA",US,2020-02-02,1,0,0,-19.015438,29.154857,1,"Los Angeles, CA, US"
"Orange, CA",US,2020-02-02,1,0,0,-19.015438,29.154857,1,"Orange, CA, US"
"Santa Clara, CA",US,2020-02-02,1,0,0,-19.015438,29.154857,1,"Santa Clara, CA, US"
